Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Female,35.0,1,37.0,1,1-2 Year,No,32000.0,152.0,280,0
Male,65.0,1,49.0,0,1-2 Year,Yes,2630.0,156.0,198,0
Male,51.0,1,48.0,1,1-2 Year,No,2630.0,26.0,77,0
Female,40.0,1,43.0,1,1-2 Year,No,32712.0,124.0,183,0
Female,31.0,1,33.0,0,< 1 Year,Yes,48697.0,124.0,222,0
Male,36.0,1,25.0,0,1-2 Year,Yes,2630.0,156.0,45,0
Female,24.0,1,29.0,1,< 1 Year,No,23869.0,152.0,38,0
Male,20.0,1,45.0,0,< 1 Year,Yes,22555.0,160.0,153,0
Male,20.0,1,11.0,0,< 1 Year,Yes,2630.0,160.0,92,0
Male,46.0,1,48.0,0,1-2 Year,Yes,2630.0,124.0,136,0
Female,22.0,1,11.0,1,< 1 Year,No,68207.0,160.0,197,0
Female,72.0,1,36.0,0,1-2 Year,Yes,33863.0,26.0,67,0
Female,46.0,1,39.0,0,1-2 Year,Yes,2630.0,124.0,296,0
Male,46.0,1,7.0,1,1-2 Year,No,2630.0,124.0,110,0
Female,47.0,1,50.0,1,1-2 Year,No,22529.0,66.0,22,0
Male,21.0,1,15.0,0,< 1 Year,Yes,24381.0,152.0,256,0
Male,47.0,1,28.0,0,1-2 Year,No,45179.0,26.0,294,0
Female,24.0,1,14.0,0,< 1 Year,No,40001.0,152.0,97,0
Male,24.0,1,11.0,1,< 1 Year,No,29735.0,152.0,220,0
Male,74.0,1,28.0,0,1-2 Year,Yes,81390.0,26.0,189,0
Male,46.0,1,28.0,1,1-2 Year,No,27544.0,124.0,194,0
Male,23.0,1,7.0,1,< 1 Year,No,34669.0,152.0,126,0
Male,76.0,1,28.0,1,1-2 Year,No,42683.0,122.0,20,0
Female,36.0,1,28.0,0,1-2 Year,Yes,24889.0,124.0,230,1
Female,55.0,1,28.0,0,1-2 Year,No,36956.0,26.0,54,0
Female,78.0,1,35.0,0,> 2 Years,Yes,16068.0,26.0,67,0
Male,26.0,1,46.0,1,< 1 Year,No,26935.0,152.0,104,0
Male,22.0,1,46.0,1,< 1 Year,No,23651.0,152.0,274,0
Female,42.0,1,50.0,1,1-2 Year,No,37021.0,8.0,242,0
Male,56.0,1,28.0,0,1-2 Year,Yes,44278.0,124.0,22,0
Male,63.0,1,46.0,0,1-2 Year,Yes,38743.0,124.0,290,0
Female,28.0,1,6.0,1,< 1 Year,No,31120.0,152.0,96,0
Male,45.0,1,28.0,0,1-2 Year,Yes,48760.0,26.0,56,1
Male,40.0,1,31.0,1,1-2 Year,No,2630.0,148.0,151,0
Female,46.0,1,37.0,0,1-2 Year,Yes,36871.0,124.0,257,1
Female,23.0,1,28.0,0,< 1 Year,Yes,30458.0,152.0,254,0
Male,69.0,1,3.0,0,1-2 Year,Yes,38437.0,26.0,76,0
Male,41.0,1,48.0,0,> 2 Years,Yes,2630.0,124.0,97,0
Female,72.0,1,31.0,0,1-2 Year,No,2630.0,148.0,224,0
Female,48.0,1,11.0,0,1-2 Year,Yes,2630.0,157.0,150,0
Female,24.0,1,14.0,1,< 1 Year,No,65449.0,152.0,209,0
Male,46.0,1,28.0,0,1-2 Year,Yes,49018.0,26.0,298,1
Female,33.0,1,50.0,1,< 1 Year,No,29622.0,152.0,189,0
Male,23.0,1,40.0,0,< 1 Year,Yes,31250.0,152.0,206,0
Male,41.0,1,50.0,1,1-2 Year,No,45362.0,26.0,35,0
Female,49.0,1,28.0,0,> 2 Years,Yes,2630.0,26.0,275,0
Male,28.0,1,18.0,1,< 1 Year,No,2630.0,152.0,56,0
Female,53.0,1,12.0,0,1-2 Year,Yes,38803.0,157.0,138,1
Female,40.0,1,28.0,0,1-2 Year,No,29490.0,124.0,236,0
Female,30.0,1,32.0,1,< 1 Year,No,2630.0,152.0,61,0
Female,75.0,1,28.0,0,1-2 Year,Yes,69912.0,124.0,271,0
Female,25.0,1,28.0,0,< 1 Year,Yes,49917.0,152.0,180,1
Male,54.0,1,28.0,0,1-2 Year,Yes,31469.0,124.0,183,0
Male,48.0,1,28.0,0,> 2 Years,Yes,62409.0,26.0,173,0
Female,34.0,1,22.0,1,1-2 Year,No,2630.0,151.0,25,0
Female,28.0,1,30.0,0,< 1 Year,No,35011.0,152.0,73,0
Female,33.0,1,8.0,1,1-2 Year,No,38308.0,124.0,214,0
Female,21.0,1,50.0,1,< 1 Year,No,28645.0,152.0,233,0
Male,42.0,1,18.0,1,1-2 Year,No,32673.0,124.0,18,0
Female,26.0,1,8.0,1,< 1 Year,No,50099.0,152.0,249,0
Female,71.0,1,46.0,0,1-2 Year,Yes,19058.0,26.0,68,0
Male,49.0,1,17.0,0,1-2 Year,Yes,30191.0,26.0,120,0
Female,32.0,1,46.0,0,< 1 Year,Yes,2630.0,156.0,37,0
Female,30.0,1,5.0,0,1-2 Year,Yes,2630.0,156.0,157,0
Female,20.0,1,43.0,1,< 1 Year,No,2630.0,160.0,290,0
Female,25.0,1,27.0,0,< 1 Year,Yes,2630.0,152.0,266,0
Female,58.0,0,41.0,0,1-2 Year,Yes,52775.0,122.0,93,0
Male,50.0,1,28.0,0,1-2 Year,Yes,51955.0,26.0,226,0
Male,62.0,1,18.0,0,1-2 Year,No,28714.0,26.0,131,0
Male,52.0,1,43.0,0,1-2 Year,Yes,32044.0,124.0,224,0
Male,42.0,1,24.0,0,1-2 Year,No,2630.0,26.0,202,0
Male,22.0,1,36.0,1,< 1 Year,No,36991.0,152.0,91,0
Female,56.0,1,4.0,0,1-2 Year,Yes,31442.0,124.0,238,0
Male,46.0,1,14.0,0,1-2 Year,Yes,2630.0,156.0,115,1
Male,41.0,1,7.0,0,1-2 Year,Yes,26361.0,26.0,215,1
Male,28.0,1,46.0,1,< 1 Year,No,24533.0,152.0,160,0
Male,50.0,1,41.0,0,> 2 Years,Yes,42343.0,26.0,63,1
Male,34.0,1,28.0,0,1-2 Year,Yes,31868.0,154.0,201,0
Male,30.0,1,30.0,1,< 1 Year,No,66729.0,152.0,269,0
Female,38.0,1,8.0,0,1-2 Year,Yes,38937.0,7.0,298,0
Male,70.0,1,28.0,0,1-2 Year,Yes,2630.0,158.0,290,0
Female,25.0,1,10.0,1,< 1 Year,No,28329.0,152.0,223,0
Male,34.0,1,15.0,1,1-2 Year,No,25840.0,152.0,131,0
Female,76.0,1,28.0,0,> 2 Years,Yes,45296.0,26.0,128,0
Female,33.0,1,28.0,0,1-2 Year,Yes,31079.0,157.0,190,0
Male,27.0,1,17.0,1,< 1 Year,No,31085.0,152.0,123,0
Female,22.0,1,2.0,1,< 1 Year,No,2630.0,152.0,294,0
Female,22.0,1,8.0,0,< 1 Year,Yes,2630.0,152.0,33,0
Male,47.0,1,29.0,1,1-2 Year,No,38201.0,26.0,83,0
Female,23.0,1,39.0,0,< 1 Year,Yes,36951.0,124.0,269,0
Male,21.0,1,9.0,0,< 1 Year,Yes,21615.0,160.0,35,0
Female,76.0,1,28.0,0,1-2 Year,Yes,32973.0,122.0,226,0
Male,62.0,1,28.0,0,1-2 Year,Yes,26889.0,24.0,268,0
Female,45.0,1,28.0,0,1-2 Year,Yes,50521.0,154.0,266,0
Female,38.0,1,50.0,0,1-2 Year,Yes,24940.0,124.0,107,1
Male,22.0,1,26.0,0,< 1 Year,No,30045.0,152.0,275,0
Female,22.0,1,30.0,1,< 1 Year,No,24512.0,152.0,24,0
Female,75.0,1,28.0,0,1-2 Year,Yes,60651.0,26.0,263,0
Female,34.0,1,50.0,1,1-2 Year,No,30971.0,152.0,25,0
Female,24.0,1,8.0,0,< 1 Year,No,58103.0,152.0,132,0
Male,55.0,1,28.0,0,> 2 Years,Yes,53091.0,26.0,119,0
Male,40.0,1,3.0,0,1-2 Year,Yes,26337.0,152.0,83,0
Female,25.0,1,49.0,1,< 1 Year,No,30048.0,152.0,119,0
Male,40.0,1,29.0,1,1-2 Year,Yes,28886.0,124.0,210,0
Female,41.0,1,28.0,0,1-2 Year,Yes,51436.0,124.0,47,0
Female,21.0,1,50.0,1,< 1 Year,No,36066.0,160.0,225,0
Male,24.0,1,37.0,0,< 1 Year,Yes,29100.0,152.0,155,0
Female,38.0,1,15.0,0,1-2 Year,No,33624.0,152.0,220,0
Female,44.0,1,8.0,0,1-2 Year,Yes,42685.0,124.0,153,0
Male,46.0,1,41.0,0,1-2 Year,Yes,20938.0,124.0,132,1
Male,53.0,1,12.0,0,1-2 Year,Yes,2630.0,30.0,249,1
Male,21.0,1,13.0,1,< 1 Year,No,2630.0,160.0,178,0
Male,69.0,1,18.0,0,1-2 Year,Yes,2630.0,156.0,49,0
Male,40.0,1,28.0,1,1-2 Year,Yes,30359.0,26.0,148,0
Male,38.0,1,28.0,0,1-2 Year,Yes,47762.0,13.0,106,0
Female,67.0,1,28.0,1,1-2 Year,No,2630.0,124.0,129,0
Female,24.0,1,36.0,0,< 1 Year,Yes,35106.0,152.0,134,0
Male,61.0,1,28.0,0,1-2 Year,Yes,44039.0,26.0,87,0
Female,21.0,1,13.0,1,< 1 Year,No,19740.0,152.0,282,0
Male,23.0,1,46.0,0,< 1 Year,Yes,37801.0,152.0,152,0
Female,43.0,1,28.0,0,1-2 Year,Yes,42551.0,124.0,115,1
Female,28.0,1,6.0,1,< 1 Year,No,2630.0,152.0,152,0
Male,21.0,1,15.0,0,< 1 Year,Yes,27738.0,160.0,124,0
Male,44.0,1,8.0,0,1-2 Year,Yes,65502.0,124.0,225,0
Male,50.0,1,8.0,0,> 2 Years,Yes,25886.0,26.0,174,0
Female,27.0,1,15.0,1,< 1 Year,No,27899.0,152.0,111,0
Male,34.0,1,3.0,0,1-2 Year,Yes,20668.0,26.0,147,1
Male,50.0,1,28.0,0,1-2 Year,No,56264.0,26.0,80,0
Female,63.0,1,40.0,1,1-2 Year,Yes,2630.0,124.0,34,0
Female,61.0,1,28.0,0,1-2 Year,Yes,40819.0,52.0,182,0
Male,40.0,1,36.0,0,1-2 Year,Yes,27475.0,124.0,116,0
Male,44.0,1,8.0,1,1-2 Year,Yes,32871.0,124.0,174,0
Female,24.0,1,14.0,1,< 1 Year,No,26313.0,152.0,269,0
Male,30.0,1,33.0,1,< 1 Year,No,35583.0,152.0,174,0
Female,54.0,1,8.0,0,1-2 Year,Yes,36134.0,124.0,147,0
Male,22.0,1,47.0,0,< 1 Year,Yes,2630.0,152.0,179,0
Male,47.0,1,2.0,0,1-2 Year,Yes,29920.0,124.0,81,0
Male,46.0,1,41.0,0,1-2 Year,No,31236.0,152.0,292,0
Male,42.0,1,15.0,0,1-2 Year,Yes,35454.0,124.0,265,1
Male,37.0,1,50.0,0,1-2 Year,Yes,36909.0,8.0,159,0
Female,33.0,1,35.0,1,< 1 Year,No,2630.0,152.0,73,0
Male,42.0,1,28.0,1,1-2 Year,No,23809.0,26.0,123,0
Female,20.0,1,46.0,0,< 1 Year,Yes,29929.0,160.0,298,0
Female,64.0,1,46.0,1,1-2 Year,No,47991.0,26.0,46,0
Female,22.0,1,46.0,1,< 1 Year,No,30804.0,152.0,99,0
Female,21.0,1,36.0,1,< 1 Year,No,45508.0,160.0,281,0
Male,50.0,1,28.0,1,1-2 Year,Yes,35633.0,124.0,93,0
Female,22.0,1,46.0,0,< 1 Year,Yes,49695.0,152.0,76,0
Female,25.0,1,10.0,0,< 1 Year,Yes,2630.0,152.0,296,0
Male,30.0,1,2.0,0,1-2 Year,Yes,2630.0,156.0,214,0
Male,54.0,1,0.0,1,1-2 Year,No,2630.0,122.0,188,0
Female,64.0,1,33.0,0,> 2 Years,Yes,35327.0,26.0,253,0
Male,23.0,1,17.0,1,< 1 Year,No,30770.0,152.0,239,0
Male,38.0,1,26.0,0,1-2 Year,Yes,2630.0,157.0,147,0
Male,45.0,1,29.0,0,1-2 Year,Yes,28388.0,124.0,68,0
Female,27.0,1,41.0,1,< 1 Year,No,29660.0,152.0,126,0
Female,72.0,1,28.0,0,1-2 Year,Yes,42699.0,26.0,175,1
Male,45.0,1,30.0,0,1-2 Year,Yes,40104.0,26.0,138,1
Female,24.0,1,29.0,1,< 1 Year,No,34920.0,152.0,274,0
Female,40.0,1,48.0,1,1-2 Year,No,2630.0,120.0,163,0
Female,26.0,1,11.0,0,< 1 Year,Yes,30333.0,152.0,226,1
Female,43.0,1,28.0,1,1-2 Year,No,61742.0,122.0,90,0
Male,33.0,1,28.0,0,< 1 Year,Yes,28326.0,124.0,89,0
Male,37.0,1,9.0,0,1-2 Year,Yes,31533.0,124.0,138,1
Male,21.0,1,50.0,0,< 1 Year,Yes,25996.0,160.0,135,0
Male,23.0,1,2.0,1,< 1 Year,Yes,31562.0,152.0,261,0
Male,55.0,1,28.0,0,1-2 Year,Yes,37239.0,124.0,79,0
Female,59.0,1,47.0,1,1-2 Year,No,42844.0,16.0,179,0
Male,42.0,1,30.0,1,1-2 Year,No,29096.0,124.0,282,0
Male,51.0,1,46.0,0,1-2 Year,No,24436.0,26.0,257,0
Male,36.0,1,50.0,0,1-2 Year,Yes,25621.0,124.0,74,0
Male,27.0,1,30.0,0,< 1 Year,No,2630.0,152.0,42,0
Male,72.0,1,28.0,0,1-2 Year,Yes,59976.0,26.0,80,0
Female,41.0,1,31.0,0,1-2 Year,Yes,2630.0,163.0,185,0
Female,23.0,1,21.0,1,< 1 Year,No,24563.0,152.0,42,0
Female,35.0,1,28.0,0,1-2 Year,Yes,2630.0,157.0,146,0
Male,67.0,1,46.0,0,1-2 Year,Yes,24031.0,26.0,88,0
Male,48.0,1,28.0,0,> 2 Years,Yes,41145.0,26.0,259,1
Female,44.0,1,31.0,1,1-2 Year,No,2630.0,124.0,102,0
Male,68.0,1,28.0,0,> 2 Years,Yes,62225.0,26.0,105,0
Female,22.0,1,29.0,1,< 1 Year,No,57999.0,152.0,194,0
Female,37.0,1,18.0,0,1-2 Year,Yes,28227.0,124.0,211,0
Male,27.0,1,28.0,0,< 1 Year,Yes,64505.0,152.0,188,0
Male,45.0,1,33.0,0,1-2 Year,Yes,29121.0,154.0,22,1
Female,24.0,1,3.0,1,< 1 Year,No,28293.0,152.0,19,0
Male,45.0,1,28.0,0,> 2 Years,Yes,45475.0,124.0,289,0
Female,31.0,1,3.0,1,< 1 Year,No,33038.0,152.0,256,0
Female,59.0,1,28.0,0,1-2 Year,Yes,41549.0,26.0,121,0
Male,25.0,1,47.0,0,< 1 Year,Yes,31633.0,160.0,136,0
Male,26.0,1,45.0,1,< 1 Year,No,22929.0,152.0,192,0
Female,31.0,1,45.0,0,1-2 Year,Yes,27569.0,163.0,144,1
Male,45.0,1,8.0,0,1-2 Year,Yes,2630.0,25.0,145,0
Male,47.0,1,8.0,0,> 2 Years,Yes,70172.0,124.0,166,0
Female,27.0,1,11.0,1,< 1 Year,No,27226.0,152.0,256,0
Male,46.0,1,28.0,0,1-2 Year,Yes,45144.0,26.0,205,1
Female,25.0,1,6.0,1,< 1 Year,No,22449.0,152.0,186,0
Male,48.0,1,46.0,0,1-2 Year,Yes,46087.0,124.0,175,1
Male,32.0,1,8.0,1,1-2 Year,No,28021.0,124.0,239,0
Female,27.0,1,37.0,1,< 1 Year,No,35601.0,152.0,215,0
Male,23.0,1,48.0,0,< 1 Year,Yes,2630.0,124.0,202,0
Female,57.0,1,46.0,0,1-2 Year,No,46493.0,26.0,281,0
Male,42.0,1,28.0,1,1-2 Year,No,39079.0,37.0,187,0
Male,46.0,1,28.0,0,1-2 Year,Yes,31245.0,124.0,192,0
Male,21.0,1,8.0,1,< 1 Year,No,87431.0,152.0,26,0
Male,36.0,1,14.0,0,1-2 Year,Yes,33114.0,26.0,278,1
Female,32.0,1,10.0,1,< 1 Year,No,18396.0,152.0,82,0
Female,24.0,1,45.0,0,< 1 Year,No,30470.0,152.0,179,0
Male,39.0,1,15.0,0,1-2 Year,Yes,35352.0,26.0,115,0
Male,24.0,1,10.0,1,< 1 Year,No,32841.0,152.0,217,0
Female,28.0,1,14.0,1,< 1 Year,No,27939.0,152.0,287,0
Female,24.0,1,8.0,1,< 1 Year,No,32178.0,152.0,141,0
Male,68.0,1,28.0,1,1-2 Year,No,2630.0,26.0,184,0
Male,68.0,1,10.0,1,1-2 Year,No,32112.0,55.0,51,0
Male,34.0,1,8.0,0,1-2 Year,Yes,2630.0,156.0,245,0
Female,23.0,1,30.0,0,< 1 Year,Yes,29423.0,152.0,106,0
Male,48.0,1,28.0,0,1-2 Year,Yes,31102.0,26.0,53,1
Female,46.0,1,48.0,0,1-2 Year,Yes,2630.0,124.0,213,0
Male,27.0,1,28.0,1,< 1 Year,No,26102.0,124.0,25,0
Female,26.0,1,34.0,0,< 1 Year,Yes,2630.0,152.0,127,0
Male,40.0,1,0.0,1,1-2 Year,No,2630.0,48.0,118,0
Female,23.0,1,25.0,1,< 1 Year,No,27163.0,152.0,249,0
Male,44.0,1,46.0,1,1-2 Year,No,2630.0,124.0,236,0
Male,24.0,1,29.0,1,< 1 Year,No,31039.0,152.0,38,0
Male,39.0,1,15.0,1,1-2 Year,No,2630.0,124.0,26,0
Female,24.0,1,8.0,1,< 1 Year,No,36034.0,152.0,106,0
Male,63.0,1,8.0,0,1-2 Year,Yes,39148.0,7.0,156,0
Male,21.0,1,46.0,1,< 1 Year,No,30669.0,160.0,166,0
Female,27.0,1,32.0,0,< 1 Year,No,2630.0,152.0,104,0
Male,40.0,1,50.0,0,1-2 Year,No,33453.0,152.0,256,0
Male,68.0,1,28.0,0,1-2 Year,Yes,33083.0,122.0,100,0
Male,61.0,1,28.0,0,> 2 Years,Yes,51363.0,124.0,166,1
Male,20.0,1,26.0,1,< 1 Year,No,32545.0,160.0,195,0
Male,55.0,1,28.0,0,> 2 Years,Yes,39289.0,122.0,276,0
Female,34.0,1,28.0,0,1-2 Year,Yes,37181.0,124.0,222,1
Male,49.0,1,28.0,0,1-2 Year,Yes,37839.0,26.0,257,0
Male,31.0,1,41.0,1,< 1 Year,No,2630.0,152.0,169,0
Female,27.0,1,3.0,1,< 1 Year,No,23211.0,152.0,208,0
Female,54.0,1,28.0,0,1-2 Year,Yes,48484.0,163.0,149,0
Male,70.0,1,8.0,1,1-2 Year,No,35982.0,26.0,132,0
Male,25.0,1,28.0,1,< 1 Year,No,33958.0,152.0,158,0
Male,45.0,1,28.0,0,> 2 Years,Yes,41736.0,157.0,266,0
Male,23.0,1,47.0,0,< 1 Year,Yes,24342.0,152.0,64,0
Male,34.0,1,50.0,0,1-2 Year,Yes,2630.0,8.0,242,0
Female,60.0,1,31.0,0,1-2 Year,Yes,2630.0,124.0,84,0
Female,23.0,1,8.0,1,< 1 Year,No,37678.0,152.0,103,0
Female,22.0,1,3.0,1,< 1 Year,No,23389.0,152.0,115,0
Female,22.0,1,28.0,0,< 1 Year,Yes,40352.0,157.0,226,0
Male,25.0,1,28.0,1,< 1 Year,No,33349.0,152.0,138,0
Female,35.0,1,41.0,1,1-2 Year,No,36450.0,136.0,67,0
Female,44.0,1,28.0,0,1-2 Year,Yes,45506.0,26.0,107,1
Male,38.0,1,50.0,0,1-2 Year,Yes,31940.0,124.0,116,1
Male,69.0,1,28.0,0,1-2 Year,Yes,40292.0,124.0,91,0
Female,42.0,1,46.0,1,1-2 Year,No,28971.0,152.0,83,0
Female,35.0,1,5.0,0,1-2 Year,Yes,2630.0,156.0,184,0
Male,61.0,1,39.0,0,> 2 Years,Yes,29316.0,26.0,136,0
Male,38.0,1,33.0,1,1-2 Year,No,14715.0,26.0,122,0
Male,37.0,1,30.0,1,1-2 Year,No,2630.0,152.0,146,0
Male,42.0,1,28.0,1,1-2 Year,No,36556.0,42.0,255,0
Male,70.0,1,46.0,0,1-2 Year,Yes,31229.0,26.0,159,0
Male,25.0,1,35.0,1,< 1 Year,No,34222.0,152.0,105,0
Female,24.0,1,4.0,1,< 1 Year,No,2630.0,152.0,136,0
Male,74.0,1,12.0,0,> 2 Years,Yes,45160.0,26.0,11,0
Male,42.0,1,28.0,0,1-2 Year,Yes,38119.0,122.0,17,0
Female,25.0,1,29.0,1,< 1 Year,No,30576.0,152.0,57,0
Female,59.0,1,28.0,1,1-2 Year,No,2630.0,26.0,118,0
Female,48.0,1,30.0,0,1-2 Year,No,2630.0,26.0,25,0
Female,22.0,1,47.0,1,< 1 Year,No,39787.0,152.0,90,0
Female,42.0,1,28.0,0,1-2 Year,Yes,34477.0,26.0,205,1
Male,55.0,1,43.0,1,1-2 Year,Yes,23248.0,26.0,249,0
Female,23.0,1,21.0,1,< 1 Year,No,23821.0,152.0,277,0
Female,34.0,1,16.0,1,1-2 Year,No,18358.0,152.0,101,0
Female,30.0,1,28.0,0,< 1 Year,Yes,2630.0,152.0,166,0
Female,26.0,1,6.0,1,< 1 Year,No,25902.0,152.0,33,0
Female,76.0,1,32.0,1,1-2 Year,No,31900.0,152.0,73,0
Male,75.0,1,28.0,1,1-2 Year,No,2630.0,124.0,156,0
Female,25.0,1,36.0,1,< 1 Year,No,33218.0,152.0,210,0
Male,36.0,1,28.0,0,1-2 Year,Yes,28818.0,122.0,277,0
Female,27.0,1,29.0,1,< 1 Year,No,23245.0,152.0,92,0
Female,27.0,1,11.0,0,< 1 Year,Yes,27848.0,152.0,28,0
Female,62.0,1,28.0,0,> 2 Years,Yes,45963.0,26.0,132,1
Male,54.0,1,26.0,0,1-2 Year,Yes,36753.0,124.0,126,0
Male,58.0,1,26.0,0,> 2 Years,Yes,31113.0,124.0,190,0
Female,20.0,1,15.0,1,< 1 Year,No,44110.0,160.0,207,0
Female,76.0,1,28.0,0,1-2 Year,Yes,43198.0,61.0,80,0
Female,43.0,1,28.0,0,1-2 Year,Yes,45443.0,26.0,213,0
Female,54.0,1,16.0,1,1-2 Year,No,22593.0,11.0,280,0
Female,44.0,1,47.0,0,> 2 Years,Yes,36486.0,26.0,58,0
Female,20.0,1,36.0,0,< 1 Year,Yes,33029.0,160.0,265,0
Male,60.0,1,50.0,0,1-2 Year,Yes,2630.0,154.0,135,1
Female,51.0,1,28.0,0,1-2 Year,Yes,41795.0,26.0,275,1
Female,68.0,1,28.0,1,1-2 Year,No,53971.0,26.0,161,0
Male,27.0,1,30.0,1,< 1 Year,No,28608.0,152.0,18,0
Female,24.0,1,41.0,1,< 1 Year,No,36192.0,152.0,111,0
Male,22.0,1,47.0,1,< 1 Year,No,28297.0,152.0,173,0
Female,67.0,1,40.0,1,1-2 Year,Yes,2630.0,156.0,19,0
Female,60.0,1,39.0,0,1-2 Year,Yes,37592.0,124.0,51,0
Male,39.0,1,28.0,0,1-2 Year,Yes,35739.0,124.0,63,1
Male,38.0,1,28.0,0,> 2 Years,Yes,2630.0,157.0,209,0
Male,57.0,1,28.0,1,1-2 Year,Yes,42566.0,26.0,125,1
Female,47.0,1,37.0,1,1-2 Year,No,28476.0,26.0,138,0
Female,22.0,1,37.0,1,< 1 Year,No,38338.0,152.0,274,0
Male,63.0,1,28.0,0,1-2 Year,Yes,84901.0,147.0,288,0
Male,25.0,1,47.0,1,< 1 Year,No,2630.0,152.0,113,0
Male,22.0,1,36.0,1,< 1 Year,No,29021.0,152.0,88,0
Male,29.0,1,30.0,1,< 1 Year,No,30026.0,152.0,46,0
Female,24.0,1,28.0,0,< 1 Year,Yes,34927.0,152.0,176,0
Male,29.0,1,33.0,1,< 1 Year,No,2630.0,152.0,182,0
Female,40.0,1,28.0,0,1-2 Year,Yes,51553.0,26.0,280,0
Female,25.0,1,10.0,1,< 1 Year,No,2630.0,160.0,54,0
Female,29.0,1,45.0,0,1-2 Year,Yes,30045.0,155.0,273,0
Male,45.0,1,29.0,1,1-2 Year,No,44637.0,124.0,23,0
Female,23.0,1,29.0,1,< 1 Year,No,21797.0,152.0,80,0
Male,29.0,1,36.0,1,< 1 Year,No,46314.0,152.0,159,0
Male,44.0,1,28.0,0,1-2 Year,Yes,39628.0,26.0,232,0
Female,43.0,1,28.0,0,1-2 Year,Yes,46877.0,124.0,223,0
Female,49.0,1,32.0,0,1-2 Year,Yes,29851.0,26.0,219,1
Female,22.0,1,6.0,1,< 1 Year,No,29873.0,152.0,119,0
Male,22.0,1,30.0,1,< 1 Year,No,31065.0,152.0,173,0
Male,28.0,1,18.0,0,< 1 Year,Yes,2630.0,156.0,277,0
Female,23.0,1,49.0,1,< 1 Year,No,30683.0,152.0,89,0
Female,73.0,1,28.0,0,1-2 Year,Yes,48811.0,124.0,275,0
Female,25.0,1,28.0,1,< 1 Year,No,36023.0,152.0,146,0
Male,29.0,1,46.0,1,< 1 Year,No,31383.0,152.0,297,0
Male,23.0,1,45.0,1,< 1 Year,No,25297.0,151.0,244,0
Male,50.0,1,28.0,1,1-2 Year,No,47034.0,124.0,142,0
Male,37.0,1,28.0,0,1-2 Year,Yes,39191.0,124.0,217,0
Male,43.0,1,29.0,0,> 2 Years,Yes,2630.0,156.0,235,0
Male,36.0,1,45.0,0,1-2 Year,Yes,35708.0,154.0,134,0
Male,37.0,1,28.0,1,1-2 Year,Yes,21447.0,26.0,177,0
Female,26.0,1,15.0,0,< 1 Year,Yes,31915.0,152.0,155,0
Male,24.0,1,8.0,0,< 1 Year,Yes,2630.0,156.0,117,0
Male,64.0,1,28.0,0,1-2 Year,Yes,39827.0,26.0,154,0
Male,51.0,1,3.0,0,1-2 Year,Yes,35326.0,124.0,59,0
Female,32.0,1,3.0,0,< 1 Year,No,2630.0,1.0,141,0
Male,25.0,1,21.0,1,< 1 Year,No,26418.0,152.0,216,0
Female,34.0,1,28.0,1,1-2 Year,No,53767.0,26.0,85,0
Female,65.0,1,28.0,0,1-2 Year,Yes,53322.0,122.0,134,0
Male,53.0,1,8.0,1,1-2 Year,No,33582.0,26.0,258,0
Female,23.0,1,9.0,1,< 1 Year,No,29270.0,152.0,259,0
Male,24.0,1,25.0,0,< 1 Year,No,23574.0,152.0,283,0
Female,24.0,1,16.0,1,< 1 Year,No,30990.0,152.0,202,0
Male,26.0,1,28.0,0,< 1 Year,Yes,46608.0,152.0,18,0
Male,42.0,1,48.0,0,1-2 Year,Yes,2630.0,15.0,125,0
Male,64.0,1,28.0,0,1-2 Year,Yes,37672.0,26.0,140,0
Male,48.0,1,28.0,0,1-2 Year,Yes,36990.0,124.0,165,1
Female,24.0,1,41.0,1,< 1 Year,No,24687.0,152.0,288,0
Male,65.0,1,28.0,0,1-2 Year,Yes,42420.0,26.0,93,0
Female,36.0,1,15.0,0,1-2 Year,Yes,2630.0,156.0,296,0
Female,22.0,1,41.0,1,< 1 Year,No,34398.0,152.0,220,0
Female,42.0,1,10.0,0,1-2 Year,Yes,26601.0,160.0,80,0
Female,66.0,1,8.0,1,1-2 Year,No,2630.0,124.0,232,0
Female,59.0,1,28.0,1,1-2 Year,No,62314.0,122.0,59,0
Female,37.0,1,26.0,0,1-2 Year,Yes,27222.0,11.0,126,0
Male,40.0,1,20.0,0,1-2 Year,Yes,2630.0,26.0,204,0
Male,47.0,1,21.0,1,1-2 Year,No,2630.0,26.0,45,0
Female,25.0,1,30.0,1,< 1 Year,No,23365.0,152.0,282,0
Male,22.0,1,49.0,1,< 1 Year,No,33236.0,152.0,126,0
Male,38.0,1,8.0,0,1-2 Year,Yes,2630.0,26.0,123,1
Male,32.0,1,38.0,1,< 1 Year,No,38633.0,152.0,54,0
Female,37.0,1,28.0,0,1-2 Year,Yes,41140.0,26.0,51,1
Male,29.0,1,28.0,1,< 1 Year,No,42741.0,152.0,119,0
Male,25.0,1,41.0,1,< 1 Year,No,26300.0,152.0,274,0
Male,42.0,1,28.0,0,1-2 Year,Yes,45948.0,26.0,12,0
Female,36.0,1,36.0,0,1-2 Year,Yes,27598.0,124.0,17,0
Male,47.0,1,8.0,1,1-2 Year,No,29198.0,124.0,170,0
